Input.victimID,Answer.Q1Url
3980,http://www.foxcarolina.com/story/22097963/police-investigate-murder-suicide-inside-easley-hotel
1721,http://usgunviolence.wordpress.com/2013/02/02/killed-richard-davenport-jacksonville-fl/
7969,http://www.wbir.com/news/article/284285/2/3-shot-at-KY-home-before-shooter-committed-suicide-at-cemetary
1723,http://www.ajc.com/news/news/murder-arrest-in-griffin-party-shooting/nWGK6/
1737,http://abclocal.go.com/kfsn/story?id=8980477
1774,http://usgunviolence.wordpress.com/2013/02/01/killed-derrick-darrod-lee-baltimore-md/
8005,http://www.wral.com/sbi-investigating-deaths-of-father-son-in-nashville/12771373/
5603,http://www.telegram.com/article/20130616/NEWS/106169743
1777,http://www.lasvegassun.com/news/2013/feb/05/deceased-couple-reported-being-threatened-only-hou/
5609,http://www.timesheraldonline.com/ci_23474058/slain-vallejo-teens-family-seeks-justice-bettering-community
4045,http://www.nj.com/essex/index.ssf/2013/04/orange_homicide_victim_identif.html
8046,http://www.concordmonitor.com/home/8155416-95/editorial-weare-shooting-raises-troubling-questions
4048,http://www.sfexaminer.com/sanfrancisco/trivon-dixon-27-shot-dead-in-bayview/Content?oid=2336801
4076,http://www.abc15.com/dpp/news/region_phoenix_metro/central_phoenix/police-arrest-suspect-in-deadly-phoenix-double-shooting
5672,http://www.yourhoustonnews.com/bay_area/news/league-city-man-charged-with-mother-s-murder/article_d9d739ea-7891-5d23-bb3f-92edfe99818a.html
4080,http://www.fox5vegas.com/story/22239314/police-man-shot-killed-over-50-debt
1864,http://www.whio.com//news/news/local/victim-of-shooting-at-club-dies-in-hospital/nWHnf/
5673,http://www.krqe.com/news/crime/shooting-death-in-former-abq-war-zone
1866,http://www.omaha.com/article/20121223/news/121229922
1870,http://www.digtriad.com/rss/article/267637/57/GPD-2-Found-Dead-In-House-Ruled-Murder-Suicide
4096,http://www.huffingtonpost.com/2013/05/03/carnell-marcus-moore-houston-airport-shooter_n_3210227.html
1879,http://www.kokomotribune.com/local/x2056616745/Homicide-remains-under-investigation
8193,http://abclocal.go.com/wpvi/story?section=news/local&id=9212130
4119,http://blog.al.com/live/2013/04/14-year-old_boy_charged_in_pri.html
4121,http://www.stltoday.com/news/local/crime-and-courts/suspect-arrested-in-slaying-of-boy-in-granite-city/article_dea40e8f-c41e-5bbf-ab99-36e5b6641a26.html
5763,http://www.nashuatelegraph.com/news/statenewengland/1008513-469/amherst-man-involved-in-vermont-murder-suicide.html
4125,http://www.fresnobee.com/2013/10/29/3579181/fresno-gang-member-will-stand.html
4131,http://www.wsoctv.com/news/news/local/investigators-1-shot-killed-bessemer-city/nXkSr/
8254,http://www.themoreheadnews.com/local/x789511593/Murder-suicide-rock-Hillsboro
4147,http://www.thedenverchannel.com/news/local-news/victim-of-fatal-shooting-found-outside-denver-dennys-restaurant-had-been-shot-in-the-head
1906,http://abclocal.go.com/wpvi/story?section=news/local&id=8988226
1909,http://www.mercurynews.com/ci_22623671/san-jose-couple-slain-valentines-day-murder-suicide
5812,http://www.wfaa.com/news/crime/Dallas-homeowner-shoots-and-kills-14-year-old-burglary-suspect-146762415.html
1923,http://www.daytondailynews.com/news/news/man-shot-killed-by-police-in-triangle-park/nWLQX/
8363,http://www.carolinalive.com/news/story.aspx?id=938227
4272,http://www.topix.com/forum/city/round-lake-beach-il/TH7NPSV7962JAL80S
1934,http://www.mercurynews.com/ci_22592228/police-san-jose-man-slain-at-unlicensed-massage
8423,http://www.hattiesburgamerican.com/article/20130824/NEWS01/308240016/
4320,http://seattletimes.com/html/localnews/2021029702_shootingvictimxml.html
2022,http://usgunviolence.wordpress.com/2013/01/30/killed-janice-dickson-holly-hill-sc/
4360,http://articles.baltimoresun.com/2013-04-25/news/bs-md-ci-homicides-belair-edison-20130425_1_belair-edison-dead-man-scene
8448,http://www.nj.com/essex/index.ssf/2013/08/two_killed_in_shootings_in_newarks_south_ward.html
4372,http://citypaper.com/news/murder-ink-1.1470357
8469,"http://www.baltimoresun.com/news/maryland/baltimore-county/catonsville/bs-md-co-officer-jason-schneider-case-20130830,0,5731301.story"
8474,http://www.miamiherald.com/2013/08/28/3591571/miami-gardens-man-shot-to-death.html
4432,http://www.wcvb.com/news/local/metro/arrest-made-in-fatal-charlestown-shooting/-/11971628/21781368/-/dco52/-/index.html
11652,http://www.timesheraldonline.com/breaking_news/ci_24526970/vallejo-police-release-name-26-year-old-man
11664,https://www.toledoblade.com/Police-Fire/2013/11/14/Toledoan-26-shot-to-death-outside-club-in-S-Toledo.html
8578,http://abclocal.go.com/kfsn/story?section=news/local&id=9225530
2089,https://nixle.com/alert/4961916/
11690,http://wlbt.membercenter.worldnow.com/story/23950150/warren-county-6-year-old-shot-in-head
8633,http://www.nbcconnecticut.com/news/local/One-Dead-One-Injured-in-Hartford-Shooting-221987241.html
10278,http://abclocal.go.com/wtvd/story?section=news/local&id=9284655
10280,http://www.camelcitydispatch.com/the-700-magnolia-homicide-would-you-take-a-bullet-for-your-mother/
10291,http://miami.cbslocal.com/2013/10/11/teen-charged-in-deadly-lauderdale-lakes-shooting/
291,http://articles.washingtonpost.com/2012-12-24/local/36016377_1_tabby-cat-front-door-christmas-trees
292,http://www.delawareonline.com/article/20121226/NEWS01/121226007/
293,http://members.jacksonville.com/news/crime/2013-02-04/story/bloody-fingerprint-tips-police-jacksonville-murder-suspect
11738,http://www.dailybreeze.com/general-news/20131104/suspected-robber-employee-die-in-gardena-pawn-shop-gunbattle
5959,http://www.mercedsunstar.com/2013/07/03/3096548/victims-death-makes-dos-palos.html
305,http://www.kob.com/article/stories/s2877170.shtml
6003,http://abclocal.go.com/wpvi/story?section=news/local&id=9151230
2157,http://hillsandheights.org/2013/02/21/arrest-made-in-34th-street-homicide/
2160,http://blog.al.com/montgomery/2013/02/man_woman_killed_in_double_hom.html
6023,http://sanfrancisco.cbslocal.com/2013/04/09/1-dead-2-injured-in-shooting-near-richmond-park/
8738,http://www.nj.com/camden/index.ssf/2013/09/camden_man_shot_and_killed_in_street_3rd_city_homicide_in_4_days.html
8742,http://articles.chicagotribune.com/2013-09-05/news/chi-police-shootings-leave-1-dead-1-wounded-2-hit-with-flying-glass-20130904_1_west-chatham-35-year-old-man-15-year-old-boy
10327,http://crimeblog.dallasnews.com/2013/10/pregnant-woman-killed-by-robber-at-her-southeast-oak-cliff-home.html/
8757,http://www.khou.com/news/local/Couple-found-dead-in-their-home-in-Spring-222454871.html
6058,http://www.nbcrightnow.com/story/22686926/pasco-teen-dead-after-accidental-shooting
345,http://www.krqe.com/news/crime/2-killed-in-santa-fe-fatal-shooting
11865,http://www.heavy.com/news/2013/11/austin-gus-deeds-creigh-deeds-son-stabbing/
10353,http://www.indystar.com/article/20131014/NEWS02/310140015
8827,http://www.wlox.com/story/23382847/family-members-open-up-about-karol-boltons-death
2207,http://usgunviolence.wordpress.com/2013/02/19/killed-dexter-jermane-gardner-east-tampa-fl/
6143,http://www.oregonlive.com/pacific-northwest-news/index.ssf/2013/07/grants_pass_man_says_he_used_r.html
11907,http://www.ajc.com/news/news/woman-shot-at-midtown-office-building/nbyYG/
10375,http://www.presstelegram.com/general-news/20131013/south-gate-shooting-victim-identified-as-bellflower-man
6152,http://www.thv11.com/news/article/269956/2/Update-Man-dies-after-officer-involved-shooting
372,http://www.contracostatimes.com/ci_22470264/walnut-creek-parents-man-shot-death-by-police
6185,http://www.sbsun.com/general-news/20130630/man-killed-by-sheriffs-deputies-in-yucaipa-identified
6201,http://www.mlive.com/news/grand-rapids/index.ssf/2013/06/grand_rapids_police_1_teen_kil.html
400,http://www.leesburgtoday.com/public_safety/neighbors-shocked-by-sterling-homicide/article_f3d37018-510c-11e2-9ea6-001a4bcf887a.html
10446,http://www.ketknbc.com/news/quitman-couple-found-dead-tuesday-morning
6229,http://abclocal.go.com/wtvd/story?section=news/local&id=9141012
2313,http://www.brockhausfuneralhome.com/memsol.cgi?user_id=865777
2315,http://www.dailymail.co.uk/news/article-2257767/British-teen-Nisha-Jane-Webley-shoots-Texas-using-cousins-gun-watched-horror.html
423,http://wsmv.membercenter.worldnow.com/story/20431269/teen-shot-north-nashville
8989,http://www.vcstar.com/news/2013/sep/08/man-killed-by-k-9-deputy-north-of-ventura/
460,http://www.ldnews.com/ci_22295163/south-londonderry-police-identify-man-who-shot-himself
6313,http://www.wmctv.com/story/22742898/man-shot-and-killed-by-police-identified
2376,http://www.kens5.com/news/Bexar-County-deputy-shot-192562021.html
9021,http://www.nj.com/camden/index.ssf/2013/05/two_camden_men_die_from_gunsho.html
2396,http://www.cantonrep.com/x1959345971/Canton-man-was-shot-to-death-outside-a-southwest-bar
501,http://www.wcti12.com/news/Reward-increased-in-murder-of-grandmother-outside-bingo-hall/-/13530444/18402864/-/i6utp0z/-/index.html
9042,http://www.dailymail.co.uk/news/article-2350708/Andrew-Cain-19-commits-suicide-sarcastic-Facebook-message-posted-sheriffs-office.html
10577,http://www.wavy.com/news/local/norfolk/man-shot-in-norfolk-taken-to-hospital
524,http://www.sbsun.com/20130101/san-bernardino-shooting-leaves-one-dead-three-wounded-47-homicides-in-2012
9131,http://projects.latimes.com/homicide/post/wesley-elige-johnson-jr/
2443,http://www.nydailynews.com/new-york/brooklyn/exclusive-man-vic-murder-for-hire-plot-article-1.1283696
10625,http://www.dailykos.com/story/2013/10/19/1246961/-GunFAIL-XL#
10659,http://www.nydailynews.com/news/crime/bloody-eclipse-night-ny-leaves-ten-shot-dead-arrests-article-1.1490411
6420,http://www.mlive.com/news/saginaw/index.ssf/2013/07/neighbors_talk_about_tuscola_c.html
583,http://www.wral.com/man-dies-in-fayetteville-shooting/11931403/
9186,http://abclocal.go.com/wtvd/story?section=news/local&id=9251926
6461,http://www.wesh.com/news/central-florida/brevard-county/2-found-dead-in-cocoa-home/-/11788124/20847538/-/v7mf0n/-/index.html
2507,http://www.wjla.com/articles/2013/02/david-draa-kyle-hickman-killed-in-takoma-park-murder-suicide-85654.html
629,http://www.modbee.com/2013/01/16/2535164/arrest-made-in-west-modesto-homicide.html
2509,http://usgunviolence.wordpress.com/2013/02/25/dead-peter-daniels-niagara-falls-ny/
2520,http://www.firstcoastnews.com/rss/article/300373/3/url
10781,http://www.montereyherald.com/localnews/ci_24357063/man-dies-after-midday-salinas-shooting
9305,http://www.abc27.com/story/23488483/york-shooting-victim-dies-at-hospital
9306,http://www.wistv.com/story/23480944/deputies-investigating-deadly-shooting-at-convenience-store
679,http://triblive.com/news/westmoreland/4562864-74/police-trooper-shot#axzz2n2C5AaFX
10838,http://www.wpbf.com/news/south-florida/palm-beach-county-news/victim-in-12th-avenue-shooting-dies/-/8815578/22416520/-/2lr7p4z/-/index.html
9347,http://www.cinewsnow.com/news/local/One-dead-and-another-wounded-in-latest-Peoria-shooting-224771982.html
9348,http://www.pjstar.com/x1868840287/Apparent-home-invasion-leaves-two-dead-in-Peoria-early-Thursday
6520,http://www.wilsontimes.com/News/Feature/Story/22881334---Wilson-man-dies-in-Fla--shooting
12045,http://abclocal.go.com/ktrk/story?section=news/local&id=9337755
2617,http://www.mcclatchydc.com/2013/02/05/182051/miami-gardens-fights-no-snitching.html
10910,http://www.wvec.com/my-city/norfolk/Man-in-critical-condition-after-single-vehicle-accident-in-Norfolk-229187521.html
2630,http://www.khou.com/news/crime/Husband-kills-security-guard-in-warehouse-parking-lot-194669581.html
9390,http://www.oglecountynews.com/2013/09/16/police-investigating-murder-suicide-in-polo-home/ap9j6zf/
6618,http://savannahnow.com/news/2013-07-09/gbi-suspect-shot-monday-pooler-police-standoff-has-died#.UqaGr53naic
9446,http://projects.latimes.com/homicide/post/zavala-maria-elizabeth-padilla/
9472,http://www.jsonline.com/news/crime/man-accused-of-aiding-robbery-charged-in-death-of-alleged-coconspirator-0u9uf5q-207266811.html
9475,http://www.jsonline.com/news/complaint-says-man-shot-after-punching-woman-over-drug-debt-b9942230z1-213041461.html
2693,http://www.stltoday.com/news/local/crime-and-courts/mother-killed-teen-injured-in-st-louis-shooting/article_f1ccf66c-11fe-5cef-b452-0308fab7fe9b.html
12215,http://www.delawareonline.com/article/20131130/NEWS01/311300033/
6664,http://www.wifr.com/home/headlines/Shooting-on-Woodlawn-Ave-in-Rockford-214845821.html
6672,http://www.foxcarolina.com/story/22791661/deputies-investigate-westminster-shooting
12292,http://triblive.com/news/washington/5176267-74/county-washington-accused#axzz2n268CQur
2790,http://wtkr.com/2013/03/10/police-on-scene-of-a-deadly-shooting-in-hampton/
12309,http://www.wspa.com/story/24105242/fountain-inn-woman-shot-to-death-at-home-on-nelson-drive
9636,http://www.ibtimes.com/laguna-niguel-shooting-victim-idd-connor-bishop-zion-21-year-old-suspect-killed-orange-county
2823,http://articles.courant.com/2013-03-15/community/hc-willimantic-officer-shooting-0314-20130313_1_state-police-officer-shot-daniel-johnston
2834,http://www.tampabay.com/news/publicsafety/crime/st-petersburg-police-shoot-man-they-say-was-suicidal/2108146
777,http://www.fresnobee.com/news/
11001,http://www.newson6.com/story/23806877/tulsa-police-release-name-of-recent-homicide-victim
9670,http://www.fox11online.com/news/local/green-bay/gb-police-significant-development-in-murder
2851,http://www.kcrg.com/home/top-9/Univ-of-Iowa-Had-Concerns-About-Graduate-Student-Involved-in-Police-Shooting-197171381.html
2857,http://cnynews.com/four-confirmed-deaths-in-herkimer-and-mohawk-shooting/
798,http://crimeblog.dallasnews.com/2013/01/wylie-man-shot-killed-during-argument-at-far-north-dallas-bar.html/
9766,http://abclocal.go.com/ktrk/story?section=news/local&id=9265126
12475,http://www.newson6.com/story/24156376/cushing-man-97-arrested-in-shooting-death-of-granddaughter
9782,http://www.huffingtonpost.com/2013/09/28/pastor-shot-killed-sermon_n_4009546.html
2927,http://hamptonroads.com/2013/03/norfolk-police-seek-car-double-shooting-killed-1
838,http://www.wishtv.com/news/indiana/two-bodies-pulled-from-scene-of-police-action-shooting
6935,http://www.live5news.com/story/22836339/officials-1-killed-2-injured-in-a-nightclub-shooting
2942,http://www.dnainfo.com/new-york/20130307/howard-beach/men-found-dead-howard-beach-may-have-been-drug-turf-war-sources-say
2949,http://usgunviolence.wordpress.com/2013/03/14/killed-aaron-michael-garcia-waxahachie-tx/
6950,http://www.democratandchronicle.com/story/news/local/2013/07/15/rpd-asks-public-for-help-in-solving-citys-latest-fatal-shootings-/2518337/
11105,http://www.newsnet5.com/news/local-news/cleveland-metro/teen-shot-in-clevelands-slavic-village
6952,http://theadvocate.com/home/6518179-125/state-police-investigate-police-shooting
865,http://abclocal.go.com/kfsn/story?id=8951388
7313,http://www.wtnh.com/news/fairfield-cty/man-shot-to-death-in-bridgeport
874,http://keysnews.com/node/44983
11153,http://www.ksfy.com/story/23874622/fort-thompson-shooting-victim-identified
7005,http://articles.orlandosentinel.com/keyword/murder-suicide
2981,http://www.azfamily.com/news/PD-Officers-kill-man-while-responding-to-domestic-violence-call-198721291.html
7347,http://www.wboy.com/story/22937993/update-4-people-dead-after-shooting-in-clarksburg-sidney-muller
11160,http://www.41nbc.com/news/local-news/28693-grandson-arrested-for-allegedly-shooting-grandparents-in-kathleen
9914,http://www.tulsaworld.com/news/crimewatch/tulsa-police-arrest-suspect-in-october-homicide/article_b10c56a0-4deb-11e3-8a00-0019bb30f31a.html?mode=jqm
11163,http://mdjonline.com/view/full_story/23960573/article-Murder-suicide-in-West-Cobb
7047,http://www.wcax.com/story/22755122/police-id-westfield-murder-victim
3006,http://www.carrollcountytimes.com/news/local/police-testing-pistol-used-in-saturday-s-fatal-shooting/article_3a1907c6-2305-5de8-b404-4064d8b86b60.html
7366,http://www.heritage.com/articles/2013/12/01/ann_arbor_journal/news/doc5294f4c5aa945976842642.txt
9963,http://www.wwaytv3.com/2013/10/02/police-lilac-court-murder-victim-shot-to-death
7136,http://www.fox19.com/story/22887469/shooting-reported-on-pippin-road-in-colerain-twp-on-friday
10011,http://www.wpxi.com/news/news/local/man-accused-killing-mother-2-inside-aliquippa-home/nXMLy/
11239,http://www.dailybulletin.com/general-news/20131102/officials-identify-man-shot-to-death-in-pomona
7156,http://fox59.com/2013/07/21/teen-found-shot-to-death-in-parking-garage-of-jw-marriott/
3081,http://www.kolotv.com/home/headlines/Dead-Spanish-Springs-Man-Identified-198368591.html
943,http://usgunviolence.wordpress.com/2013/01/13/killed-damian-barnes-chicago-il/
11257,http://www.kionrightnow.com/story/23860917/possible-shooting-in-salinas-saturday
3112,http://abclocal.go.com/kfsn/story?id=9037814
11268,http://homicides.suntimes.com/2013/11/03/jason-jernigan-found-shot-dead-on-west-side/
10018,http://www.10tv.com/content/stories/2013/04/10/columbus-woman-dies-2-months-after-allegedly-being-shot-by-husband-in-temple-parking-lot.html
7186,http://www.sungazette.com/page/content.detail/id/594954/21-year-old-charged-in-homicide.html?nav=5011
3131,http://usgunviolence.wordpress.com/2013/03/08/killed-denver-holloway-boley-ok/
7203,http://www.deseretnews.com/article/865583505/Couple-found-shot-to-death-had-history-of-domestic-violence.html
952,http://journalstar.com/news/state-and-regional/nebraska/sidney-man-s-fatal-shooting-ruled-an-accident/article_9dc21c6e-c684-5457-8923-2ee6e6b3afc8.html
7212,http://www.bringmethenews.com/2013/07/24/report-grand-forks-airman-confronted-security-before-fatal-shooting/
976,http://articles.sun-sentinel.com/2013-01-17/news/fl-hollywood-exxon-clerk-20130117_1_exxon-mart-leonard-carr-gas-station
7450,http://www.ktxs.com/news/west-texas-man-charged-after-2-found-slain-in-wall/-/14769632/21219764/-/15oc1imz/-/index.html
978,http://www.examiner.com/article/man-arrested-deadly-double-shooting-outside-shopping-plaza-atlanta
10094,https://www.indystar.com/article/20131007/NEWS02/310070019/
7245,http://www.lohud.com/article/20130722/NEWS02/307220027/
996,http://baxtercountysheriff.com/press_view.php?id=1065
7480,http://www.wvec.com/my-city/chesapeake/Police-working-shooting-in-Chesapeake-217317201.html
1001,http://www.tampabay.com/news/publicsafety/crime/st-petersburg-police-investigate-shooting-at-apartments/1270482
7482,http://www.wsfa.com/story/22983402/diplomat-inn-shooting-concerns-nearby-resident
11387,http://news.cincinnati.com/article/20131106/NEWS0107/311060049/
10123,http://dfw.cbslocal.com/2013/10/08/two-dead-in-murder-suicide-near-love-field-airport/
10124,http://quincyjournal.com/above-the-fold/2013/10/09/hannibal-police-investigate-homicide/
10137,http://www.live5news.com/story/23798755/family-remembers-murder-victim-malcolm-jefferson
4509,http://gaycitynews.com/elliot-morales-repeatedly-told-nypd-he-killed-mark-carson/
11418,http://www.katc.com/news/family-of-murdered-krotz-springs-man-wants-answers/
1036,http://www.nj.com/gloucester-county/index.ssf/2013/01/camden_security_guard_shoots_k.html
4521,http://www.dresdenenterprise.com/main.asp?SectionID=2&SubSectionID=27&ArticleID=191
1219,http://usgunviolence.wordpress.com/2013/01/20/killed-ajene-tylik-marrow-newport-news-va/
7581,http://abclocal.go.com/kfsn/story?section=news/local&id=9328230
11452,http://www.abc15.com/dpp/news/region_phoenix_metro/central_phoenix/teen-shot-in-front-of-phoenix-home-last-weekend-dies
7582,http://abclocal.go.com/kfsn/story?id=9197816
1226,http://usgunviolence.wordpress.com/2013/01/19/killed-jamal-gaines-san-francisco-ca/
7588,http://thealternativepress.com/articles/double-murder-in-newark-claims-life-of-plainfield
1088,http://kgnb.am/news/canyon-lake-shooting-victim-identified-ccso-investigation-continues
11483,http://www.montereyherald.com/localnews/ci_24480294/man-shot-death-salinas-business
3152,http://writingshares.com/laurens-county-georgia-crime-news-johnson-county-sheriffs-officer-krystil-wright-shot-and-killed/
1254,http://www.nbc-2.com/story/20531803/man-shot-in-front-of-church-idd
7632,http://www.tulsaworld.com/news/two-jailed-in-tulsa-hmong-shooting/article_865e04e9-1b34-5cc3-b09e-65e59c9f7ff9.html
3154,http://articles.orlandosentinel.com/2013-03-25/news/os-murder-best-worker-st-cloud-20130325_1_worker-shots-full-confession
11521,http://abclocal.go.com/kabc/story?section=news/local/inland_empire&id=9319587
1258,http://www.wsmv.com/story/20513086/deadly-shootings-keep-detectives-busy
3172,http://www.abc2news.com/dpp/news/crime_checker/baltimore_city_crime/three-shot-in-baltimore
1261,http://www.connecttristates.com/news/story.aspx?id=842243#.UqZ3FdJDsxE
4682,http://www.wwmt.com/shared/news/features/top-stories/stories/wwmt_suspect-arrested-kalamazoo-shooting-10380.shtml
1114,http://abclocal.go.com/wpvi/story?section=news/local&id=9008863
1115,http://hamptonroads.com/2013/01/2-men-killed-hampton-shooting-identified
7633,http://www.kten.com/story/23041383/suspect-wanted-after-double-homicide-in-choctaw-county
7638,http://www.mercedsunstar.com/2013/08/05/3149165/man-killed-in-merced-shooting.html
7647,http://www.kctv5.com/story/23040380/teen-killed-in-quadruple-shooting-in-east-kc
1133,http://www.lakeconews.com/index.php?option=com_content&id=29217:breaking-man-shot-during-robbery-at-kelseyville-convenience-store&Itemid=197
1304,http://www.indystar.com/article/20130123/NEWS02/301230315/
1305,http://www.montevistajournal.com/v2_news_articles.php?heading=0&story_id=3503&page=72
1329,http://www.tuscaloosanews.com/article/20130114/NEWS/130119909
7702,http://www.citizen-times.com/article/20130806/NEWS/308060026/
1159,http://morallowground.com/2013/01/21/oregon-shooting-victim-identified-as-kayla-ann-hendrickson-16-suspect-jacob-allen-green-shoots-himself-dead/
4844,http://inhouse.unt.edu/luis-rocha-freshman-student-and-military-veteran
3313,http://usgunviolence.wordpress.com/2013/03/22/killed-christal-figueroa-yuma-az/
1178,http://usgunviolence.wordpress.com/2013/01/02/killed-zachary-robert-johns-clay-county-fl/
4847,http://www.nbcmiami.com/news/Brothers-Charged-in-Coconut-Creek-Cold-Case-Murder-146250275.html
4850,http://mydeathspace.com/article/2013/02/11/Jonathan_Vackar_(34)_committed_suicide_by_gunshot_to_the_head
1375,http://articles.baltimoresun.com/2013-01-28/news/bs-md-ci-fatal-shooting-20130128_1_homicide-detectives-southwest-baltimore-man-shot
1390,http://www.mlive.com/news/flint/index.ssf/2013/01/flint_police_identify_man_kill_2.html
4926,http://nyack.patch.com/groups/police-and-fire/p/friends-family-mourn-slaying-of-nyack-hospital-nurse
1424,http://projects.latimes.com/homicide/post/john-woods/
1428,http://usgunviolence.wordpress.com/2013/01/09/killed-joshua-lively-pike-county-ga/
3578,http://www.wsbtv.com/news/news/local/police-release-sketch-raise-reward-griffin-murder-/nXXH5/
3631,http://blog.seattlepi.com/seattle911/2013/05/01/man-shot-to-death-wednesday-in-seattle/
5150,http://articles.latimes.com/2013/jun/03/local/la-me-ln-lapd-seeks-witnesses-in-south-la-shootings-20130603
1507,http://hamptonroads.com/2013/01/man-shot-killed-his-doorstep-va-beach
3829,http://www.nbc-2.com/story/22034204/police-investigating-double-homicide-ft-myers#.UqZ_yFtDvD4
5380,http://losangeles.cbslocal.com/2013/06/13/3-charged-in-santa-monica-shooting/
1569,http://www.azcentral.com/community/phoenix/free/20130130phoenix-office-shooting-abrk.html
5398,http://www.wifr.com/news/headlines/210757061.html
7767,http://www.indystar.com/article/20130807/NEWS02/308070033/
3883,http://chamspage.blogspot.com/2013/01/2013-detroit-homicides.html
7788,http://www.mercurynews.com/ci_23852008/sunnyvale-woman-found-dead-inside-home-is-identified
3895,http://www.myfoxphoenix.com/story/21984372/2013/04/15/teen-killed-in-drive-by-shooting-at-own-birthday-party
3914,http://abclocal.go.com/kfsn/story?id=9074053
1620,http://www.wave3.com/story/20756975/police-find-two-dead-inside-vehicle-in-kansas-city
3940,http://belmontshore.patch.com/groups/police-and-fire/p/man-killed-in-long-beach-gang-related-shooting
3957,http://newsone.com/2511226/cary-ball-jr-st-louis/
5492,http://www.mstarz.com/articles/13071/20130518/warriors-fans-killed-violent-shooting-after-nba-spurs-playoff-game-oakland-christopher-beardon-and-terrance-marks-dead-porsche-after-shootout.htm
3969,http://www.kmj580.com/pages/landing/?blockID=682625&feedID=806
3970,http://www.examiner.com/article/suspect-arrested-almost-a-month-after-man-found-shot-to-death-his-vehicle
7874,http://boston.cbslocal.com/2013/08/11/reports-of-gunman-inside-ywca-in-manchester-nh/
1660,http://www.miamiherald.com/2013/02/01/3212411/two-men-found-shot-to-death-dog.html
5509,http://www.nola.com/crime/index.ssf/2013/04/unidentified_man_dead_after_be.html
5521,http://www.rgj.com/article/20130612/NEWS01/130612024/
1712,http://usgunviolence.wordpress.com/2013/01/01/killed-sansford-ray-semones-carroll-county-va/
1738,http://www.fresnobee.com/2013/11/13/3607027/fresno-woman-tied-to-super-bowl.html
4015,http://www.wavy.com/news/local/newport-news/man-shot-and-killed-in-newport-news
1775,http://www.commercialappeal.com/news/2013/feb/04/crime-report-northaven-49ers-fan-accused-attacking/?print=1
5657,http://www.poughkeepsiejournal.com/article/20130616/NEWS05/130616004/
5670,https://m.facebook.com/wftv?id=72447968144&refsrc=https%3A%2F%2Fwww.facebook.com%2Fwftv
5690,http://www.wlns.com/story/22608914/man-found-dead-at-strip-club-identified
1876,http://www.somdnews.com/article/20131122/NEWS/131129495/st-mary-x2019-s-jurors-split-on-murder-robbery-charges&template=southernMaryland
5746,http://www.usatoday.com/story/news/nation/2013/06/20/kentucky-shooting-domestic-suicide/2442751/
4111,http://www.nydailynews.com/news/crime/boy-3-dead-found-meth-granny-gun-article-1.1334018
8235,http://www.kmj580.com/08/23/13/Fresno-Police-Arrest-Shooting-Suspect/landing.html?blockID=708743&feedID=806
8237,http://www.kjrh.com/dpp/news/local_news/sand_springs/sand-springs-amber-alert-homicide-suspect-robert-connor-believed-to-be-in-lewisville-texas-motel
1889,http://www.kpho.com/story/20429293/2-men-sought-in-deadly-drug-deal-in-phoenix
5782,http://www.providencejournal.com/breaking-news/content/20130822-ex-patriot-aaron-hernandez-indicted-in-murder-of-odin-lloyd-in-n.-attleboro.ece
4139,http://articles.orlandosentinel.com/2013-05-09/news/os-lk-leesburg-police-shooting-update-20130508_1_patrol-car-oquendo-officer-shot
4142,http://abclocal.go.com/wpvi/story?section=news/local&id=9094355
8279,http://www.wptv.com/dpp/news/national/marie-smothers-shot-and-killed-by-8-year-old-grandson-boy-was-playing-grand-theft-auto-iv
1913,http://www.cinewsnow.com/news/local/Police-investigating-first-homicide-of-2013-190689781.html
8352,http://blogs.sacbee.com/crime/archives/2013/08/coroner-identifies-young-man-killed-in-orangevale.html
4153,http://www.delcotimes.com/article/DC/20130511/NEWS/305119992
1917,http://www.jrn.com/ktnv/news/190558811.html
1927,http://www.newson6.com/story/21097071/woman-fatally-shot-at
4301,http://www.news4jax.com/news/police-man-killed-brother-shot-sisterinlaw/-/475880/20124034/-/115fxkiz/-/index.html
4310,http://www.northplattebulletin.com/index.asp?show=news&action=readStory&storyID=25501&pageID=24
8425,http://www.wmctv.com/story/22979872/5-people-charged-with-capital-murder-in-senatobia-mans-death
4331,http://pittsburgh.cbslocal.com/2013/05/10/police-on-scene-of-possible-shooting-in-lawrenceville/
4357,http://citypaper.com/news/murder-ink-1.1485459
8444,http://www.usatoday.com/story/news/nation/2013/08/28/workplace-shooting-florida/2712227/
8464,http://articles.chicagotribune.com/2013-08-28/news/chi-humboldt-park-shooting-wounds-man-20130827_1_west-division-street-3900-block-west-englewood
2025,http://www.wibw.com/home/localnews/headlines/Shooting-Reported-At-12th--Topeka-Blvd-191080011.html
2032,http://usgunviolence.wordpress.com/2013/02/07/killed-curtis-tucker-cincinnati-oh/
4421,http://www.foxcarolina.com/story/22244049/deputies-homicide-investigation-underway-near-easley
4436,http://www.originalcompany.com/pages/15987852.php?
2073,http://blog.al.com/montgomery/2013/05/abc_news_airs_audio_of_midland.html
5885,http://crimeblog.dallasnews.com/2013/06/man-dies-after-shootout-while-attempting-robbery-in-fort-worth-police-say.html/
8617,http://articles.latimes.com/2013/sep/03/local/la-me-ln-teenage-shot-and-killed-in-midcity-identified-20130903
5900,http://www.kswt.com/story/22441932/update-on-19-year-old-intruder-shot-and-killed-by-yuma-homeowner
